,Equal_Weighted,Historical_RP,Method_A_ARMA,Method_A_XGBoost,Method_B_XGBoost,Method_C_XGBoost
2022-06-17,1.1786278230685743,1.2624387335501825,1.0,1.143305772935251,1.1329798097438306,0.8721048127694935
2022-06-21,1.211104260695351,1.3006392473028292,1.0,1.1778780424315847,1.1680065304131262,0.8977687927393904
2022-06-22,1.2047566636379927,1.2933436438960424,1.0,1.1728572090769793,1.1653697205479068,0.8965904939540202
2022-06-23,1.2186014812495116,1.3126038184512787,1.0,1.1890827973955738,1.183711546603545,0.9098988422891605
2022-06-24,1.2443142530365765,1.3323097626052882,1.0,1.210049769079965,1.200390797863142,0.9215967407891776
2022-06-27,1.2427847828245766,1.3332520384139146,1.0,1.2068689542472195,1.2005911952549886,0.9228462502588378
2022-06-28,1.2196858572218219,1.3105720359738835,1.0,1.184271851332385,1.1791144359797678,0.9058189468452544
2022-06-29,1.2196071562737256,1.311177498390548,1.0,1.1856808780700947,1.1806363867968084,0.9071370405796001
2022-06-30,1.207199483554778,1.3001980934696766,1.0,1.174802326560406,1.1704123323864972,0.8974129183157624
2022-07-01,1.215707680514822,1.3105918602483657,1.0,1.1845365488958188,1.1789616804564826,0.9046115868117901
2022-07-05,1.2173905231537423,1.3133269713896822,1.0,1.1821502759907914,1.178881546029432,0.9041478276662569
2022-07-06,1.2191804562128363,1.3171211334151256,1.0,1.1844721399234428,1.181400861170177,0.9051826422989967
2022-07-07,1.2362034640829043,1.329884116981833,1.0,1.1978640302263819,1.1935429778546702,0.9144340698063552
2022-07-08,1.2340229590870224,1.328485010813814,1.0,1.195658880752451,1.1919637847763724,0.9128930533953075
2022-07-11,1.2257352626676956,1.3232824259393707,1.0,1.190199122973584,1.1866161648151767,0.910256378988029
2022-07-12,1.2232997526457263,1.3211459046510377,1.0,1.1875653237249493,1.1834438215993515,0.9076187840942431
2022-07-13,1.216010249043017,1.3143607644344293,1.0,1.1809219508906859,1.1766869367203299,0.9033862477476847
2022-07-14,1.216440072704496,1.317117037470023,1.0,1.1815223326194124,1.1762278320721005,0.9038288601575625
2022-07-15,1.2395893120333057,1.341170154448109,1.0,1.2040988775694659,1.1997986008330448,0.9198854050261911
2022-07-18,1.2305990591711355,1.3285236429148988,1.0,1.192649037046831,1.1865755717518789,0.9100362930284046
2022-07-19,1.2630372145366668,1.357437852094405,1.0,1.2185756693469383,1.2139706332329656,0.9300593188255686
2022-07-20,1.265970941811036,1.35401943424477,1.0,1.2163899823046194,1.2101513112977433,0.9272432427752396
2022-07-21,1.2692568332501417,1.356533190417133,1.0,1.2175902424791833,1.2106517406599857,0.9300911982672821
2022-07-22,1.2468802163225325,1.3343408463742181,1.0,1.1965355470539876,1.1870410330986119,0.9160651790186289
2022-07-25,1.2503725769753797,1.340177698560892,1.0,1.2011692322527097,1.1924178652384492,0.9132880598809694
2022-07-26,1.2318175069406778,1.3219549492302567,1.0,1.1877637616280732,1.178997263351002,0.9036199146408838
2022-07-27,1.2527936808661067,1.3409127521758681,1.0,1.203701660702795,1.1960313727568688,0.9144284045843215
2022-07-28,1.2640063506404209,1.3512112656470538,1.0,1.2114744593374729,1.2028561334399221,0.9184475280331196
2022-07-29,1.2707086615228123,1.3609301491585029,1.0,1.2161065781724372,1.2082375546258786,0.9202899975968558
2022-08-01,1.2734698651900411,1.359628986997218,1.0,1.2126707426971841,1.2046796329006577,0.9186456842933068
2022-08-02,1.2577016516172252,1.3441739312124363,1.0,1.198103695457748,1.1910629937690664,0.9058585291491943
2022-08-03,1.2665201790036469,1.3507760122731873,1.0,1.2039111108721483,1.1995978172102384,0.9154344558803478
2022-08-04,1.2521910054151142,1.3342187514167816,1.0,1.1863980217083898,1.1844958409493946,0.9083010502657132
2022-08-05,1.2540439193436015,1.3383408524772031,1.0,1.19156997092428,1.1879037433755093,0.9076788810489063
2022-08-08,1.2566268248736574,1.3418725225467407,1.0,1.1946127890962113,1.1902903803568496,0.9094782080836075
2022-08-09,1.248714810871393,1.3388625793473732,1.0,1.1935419040189936,1.1871088174022202,0.9006732847557998
2022-08-10,1.265095523626122,1.351350520749168,1.0,1.2051864009410092,1.1991047434604691,0.9137806192793381
2022-08-11,1.2655094456760494,1.350521206485339,1.0,1.2055477072384062,1.1996725563062383,0.9098012913040716
2022-08-12,1.2822662726676295,1.3690800960897254,1.0,1.2207552365434255,1.2150400562964143,0.922684451818301
2022-08-15,1.2845801841482198,1.3713531992843746,1.0,1.222769738151137,1.2176416530986724,0.9248421910793043
2022-08-16,1.294304039712655,1.3809423738509061,1.0,1.234331748418436,1.2267732368401212,0.9300208822259182
2022-08-17,1.2868115814083065,1.3752949776787486,1.0,1.2284743789994714,1.2218624579734427,0.9212064697321862
2022-08-18,1.2869189932216034,1.3726274611395102,1.0,1.2233550193862437,1.219853951858558,0.9221106648950057
2022-08-19,1.2733656668486997,1.3655251236177979,1.0,1.216185969774668,1.213037912030833,0.909906485477628
2022-08-22,1.248739712673341,1.3441707281447535,1.0,1.1956877057958102,1.1931488592056163,0.891866544159898
2022-08-23,1.2465663598093601,1.3375014421765357,1.0,1.190878662889057,1.187578525986237,0.8889754361563137
2022-08-24,1.254531510747757,1.3428461715366642,1.0,1.1958479020538755,1.1924957708815287,0.8971504855481474
2022-08-25,1.2649781249283576,1.3528571179765265,1.0,1.2045382292564997,1.2018037157370682,0.9045197205898855
2022-08-26,1.2301621674829533,1.3214063762042534,1.0,1.1837307643222572,1.1813183656822113,0.8859494926705693
2022-08-29,1.2244961632747688,1.3160799320727692,1.0,1.1803373229263883,1.177449596337101,0.886253659241092
2022-08-30,1.2106936431431043,1.3009851317949575,1.0,1.1713560363261255,1.1686526236239958,0.8788585990119638
2022-08-31,1.1973188857909403,1.2872027495211862,1.0,1.1632730503297448,1.161033824421351,0.8732188856333609
2022-09-01,1.195657910416385,1.2916311219885475,1.0,1.1669528731361096,1.16508387805516,0.8708269405019067
2022-09-02,1.1862000384565008,1.280158854232072,1.0,1.159571298291267,1.1575593301507283,0.8645735919560028
2022-09-06,1.1799141217395328,1.2743317582883478,1.0,1.1553037233129713,1.1531731227181894,0.8628463746368915
2022-09-07,1.192829080630771,1.2856936585767658,1.0,1.1672499093843247,1.1644545854218267,0.8756248759861978
2022-09-08,1.2020192559175138,1.2942879431656358,1.0,1.1748282797843763,1.1719460232201901,0.882782044754564
2022-09-09,1.2179911811050654,1.3100872614976424,1.0,1.1844717808841956,1.1807852720144894,0.886465281519657
2022-09-12,1.2252652097051142,1.3145661641682553,1.0,1.18711813767694,1.180409205110594,0.8900923003754411
2022-09-13,1.1735823391719897,1.2650168843018819,1.0,1.1553161832834629,1.148535203500957,0.8638183232037121
2022-09-14,1.1804616861118524,1.27055004026389,1.0,1.1593022538845412,1.1520135763670738,0.8661468417008235
2022-09-15,1.1722701058776108,1.2637497352360552,1.0,1.1550759821582488,1.1477829738390612,0.8654874313752171
2022-09-16,1.1654150520151203,1.2624042844651358,1.0,1.1540006243196588,1.1461375250930426,0.8614966086591744
2022-09-19,1.1713330734329404,1.2658851425536306,1.0,1.1563251341225758,1.1481839950154251,0.8637660201928984
2022-09-20,1.1569603075853558,1.2511067162737082,1.0,1.1464416043291492,1.1383654332654012,0.8588235099053972
2022-09-21,1.1390130594596288,1.231895287054112,1.0,1.1333825421212647,1.1250515401302297,0.8514153010732307
2022-09-22,1.1410294329463335,1.2395246755868543,1.0,1.1395096235287803,1.1306809970801355,0.8500488177849352
2022-09-23,1.114304106893976,1.2156573386000886,1.0,1.118699097776152,1.1084009800977588,0.8231984921745367
2022-09-26,1.101494565100081,1.203964802424547,1.0,1.1081656507052784,1.0961503252005667,0.8167235949504208
2022-09-27,1.1022654444664062,1.2031887567184847,1.0,1.1073007186589385,1.0961507882321921,0.8165007072682904
2022-09-28,1.1236035537077305,1.2246837484362352,1.0,1.1272680426004813,1.1162196991008488,0.8316209415054874
2022-09-29,1.1007316258097792,1.204619394741888,1.0,1.1134370666918998,1.1020160294807377,0.8210668291706505
2022-09-30,1.0691690265297962,1.1769062080746593,1.0,1.0950600011744729,1.082045067281185,0.8060355559613951
2022-10-03,1.1019675343437088,1.2104773995072642,1.0,1.115818536895496,1.1028975408388926,0.8222090259792639
2022-10-04,1.1323782015960477,1.2371604525120299,1.0,1.132405370082326,1.1195930588862324,0.8366164555338729
2022-10-05,1.1339758804420343,1.238294979276781,1.0,1.1333387577293434,1.1203743645356077,0.8367918361213358
2022-10-06,1.124373884538487,1.2256001613705734,1.0,1.1254742952099617,1.1125333861809654,0.8341902336699194
2022-10-07,1.0979632270391437,1.2011052160325155,1.0,1.1107448127848885,1.0982496785399494,0.8219699171304371
2022-10-10,1.0951323922554046,1.2031574391573863,1.0,1.1122085314828114,1.10063895790578,0.8191842144669722
2022-10-11,1.101219019716561,1.2182169632920004,1.0,1.1275642427618875,1.1112462135450858,0.825241658542012
2022-10-12,1.0999459969705474,1.2172304157446483,1.0,1.1270425682863963,1.1096402670827321,0.8231616503378585
2022-10-13,1.125236224471572,1.2452899264399644,1.0,1.1526988746714923,1.136428212176994,0.8447646042440091
2022-10-14,1.1135909726722384,1.2352749209541194,1.0,1.1410089222433775,1.1256617955531734,0.8329835982891511
2022-10-17,1.1339846282552835,1.255325494433551,1.0,1.1614908508795085,1.145557066785649,0.8443189178021322
2022-10-18,1.1403734948051916,1.2589069036181442,1.0,1.1647334174849115,1.1485465284013383,0.8482645852514381
2022-10-19,1.1384228088708361,1.252415294977282,1.0,1.1584576232064694,1.1437911866741892,0.8484371884744185
2022-10-20,1.1415746969816547,1.2540034136669236,1.0,1.1584242201623751,1.1459237173044896,0.8495570283557992
2022-10-21,1.1593210676903334,1.2729027020074501,1.0,1.1751687486981486,1.1595941709371806,0.8664387979385746
2022-10-24,1.172664185947277,1.2935593097934979,1.0,1.1941623439164377,1.1755294787742596,0.8778345436169434
2022-10-25,1.1883243649232376,1.30507894476481,1.0,1.2058552024738203,1.187367544203822,0.8853201850914152
2022-10-26,1.1803632966436506,1.3072176666049218,1.0,1.205757331241834,1.1876078553923948,0.8875252902334119
2022-10-27,1.179781757772681,1.306606257629043,1.0,1.2035180009549853,1.1868337292193856,0.8897652993545742
2022-10-28,1.215462189904081,1.343531584163835,1.0,1.238730347808848,1.2200481648641122,0.9100511836632341
2022-10-31,1.2091325108310298,1.3365487462169046,1.0,1.2324013812770873,1.2140167275430749,0.9067676699283881
2022-11-01,1.206294189522387,1.3341018030897664,1.0,1.230097252280582,1.210201201368066,0.9050202133828602
2022-11-02,1.1887845260232417,1.3174784491159217,1.0,1.2170040899976438,1.1961543471792415,0.8929436408156469
2022-11-03,1.190939549363314,1.3153428032060954,1.0,1.2143489815310766,1.1935649438216391,0.8928176099783696
2022-11-04,1.2026409503763822,1.3294386511290786,1.0,1.2243904792076137,1.2033297278505264,0.9010699441486212
2022-11-07,1.2168593484352541,1.3450579223469072,1.0,1.2401188316302447,1.2166412629206858,0.9136788163636711
2022-11-08,1.235478019487796,1.3715690976224204,1.0,1.265202054768622,1.237800628191438,0.9307819870225598
2022-11-09,1.2114791498422322,1.3490286910218974,1.0,1.245524162044351,1.2183233030994223,0.9152389579074612
2022-11-10,1.2573993395474148,1.3873255903957427,1.0,1.2834689840406284,1.2544331938457387,0.9358813210898105
2022-11-11,1.2595874310616835,1.3803364247155685,1.0,1.2767495041331367,1.2487285703253996,0.9287153615101096
2022-11-14,1.2526045949672837,1.3770624661495972,1.0,1.27514387200063,1.2468332739029377,0.9291566014778017
2022-11-15,1.2633837738123979,1.380821288823919,1.0,1.278423958998603,1.2491242470416732,0.9313314987579646
2022-11-16,1.2521150760880928,1.3757762984404063,1.0,1.2735145641281105,1.2440821069185097,0.9276915292749882
2022-11-17,1.2556639408288344,1.385162574162611,1.0,1.2788292421650695,1.2490244016486147,0.9322255535123525
2022-11-18,1.2633255103866532,1.3950785418289064,1.0,1.2865700751816955,1.2564917282470693,0.9365801661396166
2022-11-21,1.2527048277092079,1.387867222245309,1.0,1.2781751741555087,1.2476228582888276,0.9338134761049988
2022-11-22,1.2703883190876066,1.4042792725624234,1.0,1.2929349827563812,1.264323192439347,0.9433716531384312
2022-11-23,1.273242598568194,1.4026766916109705,1.0,1.292242478063945,1.2649273170443278,0.9422245007164275
2022-11-25,1.2777903496101706,1.407154713094569,1.0,1.2964507936153518,1.2699356629731753,0.945636997683647
2022-11-28,1.262769147970898,1.393191377205982,1.0,1.2854084920727014,1.259353112057008,0.9410488078260281
2022-11-29,1.2668489415375703,1.3962995480146199,1.0,1.2874355010785064,1.261062242691058,0.9422292854921678
2022-11-30,1.2967508332069762,1.4255415785621441,1.0,1.311708151947013,1.2885758489613641,0.9569661836293114
2022-12-01,1.278784942531153,1.4105682936202475,1.0,1.2986713457132917,1.272019903149208,0.9501472606114918
2022-12-02,1.2801759686944996,1.4107313093366964,1.0,1.2981858619914866,1.2712242586312241,0.9504395338706004
2022-12-05,1.2590547092262538,1.392261259310878,1.0,1.2827378174714454,1.254242880997573,0.9409509435944599
2022-12-06,1.243044593411969,1.3776558854420113,1.0,1.2698365614771527,1.2414933299283923,0.9301358858788095
2022-12-07,1.242223401985375,1.3807315387974988,1.0,1.2724570904546055,1.2438344239753323,0.9327827584773369
2022-12-08,1.2502039878956903,1.387626142125103,1.0,1.2784520802906303,1.2507504793999884,0.9372097961055664
2022-12-09,1.2349543854045661,1.368385294970821,1.0,1.2601462460827053,1.234951608464571,0.9215801868324301
2022-12-12,1.2525407288432109,1.3825774100611872,1.0,1.2749808039790016,1.250453658593835,0.9293626312859667
2022-12-13,1.2568950509719263,1.3832073457568177,1.0,1.2768472368322201,1.2527217440823033,0.9311437962008642
2022-12-14,1.2513157176940968,1.3777781578022015,1.0,1.272281571648017,1.2488608444319638,0.9307667742832636
2022-12-15,1.227838215364012,1.35341276143173,1.0,1.2498680149341705,1.22809023345352,0.9135146273045733
2022-12-16,1.21559501664634,1.341805889663777,1.0,1.237420186651909,1.2163907299896282,0.908535992248193
2022-12-19,1.2130196864867036,1.3385948865986226,1.0,1.235376778127183,1.2144174719655154,0.9076174321612658
2022-12-20,1.2147567680242428,1.3388431310091309,1.0,1.235862407901728,1.215311233413157,0.9099954874257361
2022-12-21,1.2459752128778787,1.3664842808178899,1.0,1.2619507672875903,1.2412797352885387,0.9298635931428306
2022-12-22,1.23477613576447,1.3573105599787294,1.0,1.2534180233652625,1.2335892966609265,0.9192174260324698
2022-12-23,1.241003040427018,1.3627364253108591,1.0,1.2597155636267738,1.240364207877288,0.9242171852903869
2022-12-27,1.2475322095114767,1.3686662449328864,1.0,1.2656515335277352,1.2464454732719208,0.9281105449634167
2022-12-28,1.2316446328027073,1.352250279362039,1.0,1.2506431922657633,1.231735966648376,0.917814714057361
2022-12-29,1.245491895032764,1.3654133608048638,1.0,1.2630925323794882,1.2427221437101994,0.9242390371265923
2022-12-30,1.248168153613407,1.3674668759382211,1.0,1.2648374361763708,1.2448537626679337,0.9262461956758987
2023-01-03,1.253588606233287,1.3707825044691841,1.0,1.2683264634027072,1.2489547227900437,0.932234630893517
2023-01-04,1.2709300807147588,1.3849455167325715,1.0,1.282511106392124,1.2627364883722945,0.9492039366771998
2023-01-05,1.2704090271282884,1.38316465573218,1.0,1.2821645518353517,1.2633282692476377,0.9515638059402037
2023-01-06,1.299207384854479,1.4111926701274147,1.0,1.3089076969609124,1.2883923163991178,0.97498356691531
2023-01-09,1.294637882992821,1.4039107041057233,1.0,1.2995099995126957,1.2795086739103463,0.9640553656658752
2023-01-10,1.2989319983647583,1.4086343664168677,1.0,1.3043084924688169,1.2835759958814206,0.9670527312805505
2023-01-11,1.3013730673124784,1.410543092743421,1.0,1.3072787609866994,1.2859770894774791,0.9710626349865644
2023-01-12,1.313903668777299,1.4222886545328917,1.0,1.31688166842286,1.2961764323903753,0.9807636312929504
2023-01-13,1.3141834153512166,1.4219501668038823,1.0,1.3170080862634583,1.2954742659855265,0.9818425469070845
2023-01-17,1.3023002827017407,1.4080984922004174,1.0,1.3081198207863567,1.286795062546596,0.9742521125903101
2023-01-18,1.2778221607275968,1.3814809140486084,1.0,1.2835585894016985,1.2627159662867173,0.9582196384808725
2023-01-19,1.2755949167703988,1.3817471699098276,1.0,1.2838616962590952,1.2640798491408822,0.954371724628615
2023-01-20,1.2891756820508067,1.3944148733060988,1.0,1.2945661797716943,1.27366523759119,0.9618965999867476
2023-01-23,1.3003959230082953,1.4027648695052166,1.0,1.301414228144425,1.2789447379069845,0.9704698113074632
2023-01-24,1.3001104649706912,1.4030686084626653,1.0,1.3017389632661218,1.279230814662059,0.9683135938647498
2023-01-25,1.2972207231387032,1.3999135359403216,1.0,1.2984161809310446,1.2762659300611157,0.9673169462897314
2023-01-26,1.309803691230983,1.4086890046298033,1.0,1.3027395004149283,1.2800602653219875,0.9697646782639424
2023-01-27,1.291757823020549,1.3921070745908743,1.0,1.2881033514773848,1.2664438201338504,0.9610537293860387
2023-01-30,1.2850353690123835,1.386780950809425,1.0,1.2844398708350109,1.26336476261539,0.9574009377396379
2023-01-31,1.3004665348468594,1.4042322636098967,1.0,1.3008456485721112,1.2797051769208354,0.9688761960108737
2023-02-01,1.3052262768929248,1.4057422064646932,1.0,1.3015812439978531,1.2814460141223905,0.9745749921875031
2023-02-02,1.2948316427627,1.387925191940825,1.0,1.2861903286129677,1.2628887851167863,0.9654231176456722
2023-02-03,1.285718634025157,1.3791300805982263,1.0,1.2774981966760015,1.254596687301151,0.9562410496247091
2023-02-06,1.2772824501262725,1.3734819209789033,1.0,1.2711473296688487,1.2487748399020215,0.9491596368417589
2023-02-07,1.2887891184856204,1.383076488191638,1.0,1.280524656835301,1.2589023591554618,0.9562801373200415
2023-02-08,1.2776144324318188,1.3749250851512238,1.0,1.2698634105498896,1.247769178559994,0.9480251283958792
2023-02-09,1.2750119757174732,1.3721959733134195,1.0,1.2670080997445534,1.2445802954962453,0.9456544169420421
2023-02-10,1.2819424695004822,1.3832942391366647,1.0,1.2773028376491244,1.2548979226451749,0.94633357866368
2023-02-13,1.2973633097389718,1.3973859517428107,1.0,1.2890283842243206,1.2670209211337526,0.9595210370526397
2023-02-14,1.2984319479403401,1.3966502032966608,1.0,1.287561008995531,1.2663585897678986,0.961161094177529
2023-02-15,1.2984957072622914,1.3951045775103428,1.0,1.28538067049568,1.2643812085071133,0.960126817968029
2023-02-16,1.2755422621230386,1.3725286516502226,1.0,1.265407805110941,1.244586469102097,0.9425199511571756
2023-02-17,1.2809481874623472,1.3851158411534878,1.0,1.2759636257064377,1.2553579481894612,0.9491512410059291
2023-02-21,1.2553566037313022,1.3618921077833541,1.0,1.253620438929818,1.2337995927134233,0.9293134852907464
2023-02-22,1.2481925459934897,1.3544953745958745,1.0,1.2464899205089575,1.226875675258985,0.9261904937163877
2023-02-23,1.2509976304608053,1.3563279604113567,1.0,1.2491251352844794,1.2298215296379529,0.9298784174735433
2023-02-24,1.2356435449434322,1.34346611498834,1.0,1.236977292139106,1.217538105709034,0.9133887375165436
2023-02-27,1.2365388208137402,1.3431835586780838,1.0,1.2366563925250522,1.2167359653545462,0.9151467650419607
2023-02-28,1.2298349242655768,1.3324066104758951,1.0,1.2290265065125938,1.2084616554122332,0.9120853925296174
2023-03-01,1.2364640407710263,1.3364715045088873,1.0,1.2332320718291567,1.2131409507433781,0.9195005182995533
2023-03-02,1.259770838899911,1.353822751402774,1.0,1.248872888559002,1.2265711709209943,0.9476475492392953
2023-03-03,1.267013550094293,1.3592571571705305,1.0,1.253632128157347,1.2307370252908796,0.9561512041976976
2023-03-06,1.2667257646625119,1.364293171217237,1.0,1.2587250375428953,1.2363610335913924,0.9502405676236245
2023-03-07,1.2522693748962845,1.3492752214284571,1.0,1.2442639860148015,1.2225730224820852,0.9402436458097821
2023-03-08,1.2465161181406985,1.3398577755630496,1.0,1.238228479266511,1.2173934710156644,0.9374330702049729
2023-03-09,1.2302605545408611,1.3235517388230102,1.0,1.2271823811235858,1.2069428883022355,0.9248714846933028
2023-03-10,1.2307420598471994,1.324191532629585,1.0,1.2277829372521902,1.2083805411992816,0.9205201614444457
2023-03-13,1.2312929255670289,1.3239734185067527,1.0,1.228878666200854,1.2100073307852508,0.9230343735917808
2023-03-14,1.250213858271559,1.3406051554730194,1.0,1.2458270606751283,1.2267782813681258,0.942174523973073
2023-03-15,1.2453113270878566,1.338565339924402,1.0,1.2446248088677452,1.2259581596966056,0.9326315164169373
2023-03-16,1.2607709819534842,1.3500733286158106,1.0,1.2546081491956236,1.2369683316088556,0.9474381877305275
2023-03-17,1.248949214087524,1.3373823893480525,1.0,1.2408652513069682,1.2234778860505113,0.9377955320100594
2023-03-20,1.2616090612735384,1.3529180179645852,1.0,1.2554265405740426,1.236790097588224,0.9431070103058053
2023-03-21,1.269239414037673,1.3587575515601205,1.0,1.2586751741283446,1.2398899216837087,0.9481754584332475
2023-03-22,1.245367910022212,1.3379003886316028,1.0,1.2449020349021322,1.2262897275036433,0.9331622165408267
2023-03-23,1.2525720227030273,1.3429336547068642,1.0,1.2498056458839264,1.2309794187905765,0.9394235199964288
2023-03-24,1.26336791666935,1.3555611660963456,1.0,1.2577510053693588,1.238822075755007,0.9447686353114118
2023-03-27,1.2703448874923815,1.366751365908083,1.0,1.2679506694032276,1.2479775448502273,0.9484724602260654
2023-03-28,1.2719039490417168,1.364505809509995,1.0,1.266148253820907,1.2475265650080511,0.9512927241478291
2023-03-29,1.2909512232587166,1.3788134838388797,1.0,1.2794944564492634,1.262773205307309,0.9753133661807531
2023-03-30,1.3002514565373515,1.389128828388336,1.0,1.288833831931962,1.2720638344318422,0.9832206512740135
2023-03-31,1.3126154445483416,1.4005021239471351,1.0,1.2991182724746284,1.281692315788724,0.9949746947254826
2023-04-03,1.3299946335941562,1.422971939537166,1.0,1.3194646865382902,1.301767539394116,1.001176732676318
2023-04-04,1.3333799311498316,1.4254510730920886,1.0,1.3221472263891672,1.3053712169946312,1.0029580521700843
2023-04-05,1.3409805621554474,1.4415184985216614,1.0,1.3354387534001262,1.3174150293667537,1.000179637190145
2023-04-06,1.3398360856868328,1.4418949926462699,1.0,1.335595227419399,1.3168606678519708,0.9972666790038712
2023-04-10,1.3388787003076612,1.4403111300578235,1.0,1.3340924018763924,1.3160017668039743,0.9940452828210888
2023-04-11,1.3411610022405624,1.4423736310376214,1.0,1.336472731280264,1.318655972573359,0.9918045768526451
2023-04-12,1.3406862266538497,1.4422411196608442,1.0,1.335894921837461,1.3187752747445658,0.9913080173735043
2023-04-13,1.3542773554013727,1.4560856894875829,1.0,1.348795569289453,1.3319534968147786,1.001900729171715
2023-04-14,1.3395851165006898,1.4417400413231651,1.0,1.334440662585522,1.3165356195700408,0.9925688975175557
2023-04-17,1.3422179139483918,1.4426816307776205,1.0,1.3343894887188892,1.3163905198814527,0.9950966113711973
2023-04-18,1.3407546030922959,1.4397465836862693,1.0,1.331054044527935,1.3136179453549761,0.9943875462236499
2023-04-19,1.3311763837634292,1.4292283519638613,1.0,1.3207999169359752,1.3030600946296589,0.9861344092171861
2023-04-20,1.3208810266215063,1.4186235269349856,1.0,1.3113268182292004,1.2943690258508085,0.980883500717428
2023-04-21,1.320446734797976,1.419376700246602,1.0,1.3119840562224907,1.2951518602869643,0.9818707965407225
2023-04-24,1.3212042088511107,1.4218752673178952,1.0,1.3155482064198518,1.2985858277032254,0.980167152489406
2023-04-25,1.3093458501885067,1.4134359663083689,1.0,1.3078953958306732,1.2908572092873107,0.9717188045372831
2023-04-26,1.2968836002600608,1.3956492140271588,1.0,1.2918414310756539,1.2749661665258274,0.9627413381839465
2023-04-27,1.319618400119204,1.4189830659219982,1.0,1.3131249273941898,1.2961222918021549,0.9777686507823076
2023-04-28,1.3295042530037466,1.4271890996537757,1.0,1.320323241235645,1.3028637885590357,0.983242127386163
2023-05-01,1.3257655352843014,1.424639369789509,1.0,1.3185202754163248,1.3008462009924786,0.980430784313509
2023-05-02,1.3093575018571613,1.408792195805428,1.0,1.3037017054548656,1.2876058850754488,0.9718923017646844
2023-05-03,1.3037982157412062,1.4013197468325604,1.0,1.296304810632488,1.2793154838816791,0.9701841354716347
2023-05-04,1.2985385920569228,1.396483327198108,1.0,1.2902347459674435,1.2748826108693532,0.9685522751716293
2023-05-05,1.3156603180024737,1.4140075905269933,1.0,1.3061284286622108,1.290973514069714,0.9791325368864805
2023-05-08,1.3140854970178102,1.4126142277753095,1.0,1.304914077853781,1.2891880694163844,0.9799978901320636
2023-05-09,1.31171199433119,1.408910795375448,1.0,1.301595973485202,1.2853829296357575,0.9783013724335314
2023-05-10,1.3095779890083994,1.4064116729189808,1.0,1.29999261220779,1.2834326941776735,0.979838244636118
2023-05-11,1.3009205538792163,1.3990002966941106,1.0,1.293724561430598,1.275716233462134,0.9742103240925191
2023-05-12,1.2981917683504571,1.397583256109838,1.0,1.2924785523474598,1.274752255702187,0.9714215068799736
2023-05-15,1.2987536383227312,1.3946206105580814,1.0,1.2874385746662584,1.2730478345073872,0.9721608897204019
2023-05-16,1.2791937913374685,1.3729593490964145,1.0,1.2655825522085766,1.2517537803903616,0.9623532338259122
2023-05-17,1.286484262472208,1.3785876138297042,1.0,1.2704649670250747,1.256766038282542,0.9668773309762493
2023-05-18,1.2932594634266168,1.3815542912757066,1.0,1.273309166209251,1.2605400872783743,0.9726401853297353
2023-05-19,1.28738531718322,1.3778002737905493,1.0,1.2693899494737173,1.2566815128621545,0.9693994157466153
2023-05-22,1.2797366705998752,1.370737824214333,1.0,1.2620916185565612,1.249785227750032,0.9657846988318721
2023-05-23,1.2734795944140993,1.3671996954878853,1.0,1.2596568188235746,1.2471776333252504,0.9541764700709069
2023-05-24,1.2674616786430026,1.3602835625905885,1.0,1.252076864669236,1.240104084324201,0.9507806559543306
2023-05-25,1.2490911115964043,1.33968821640674,1.0,1.2301105334432454,1.2190006428439324,0.9336429185784646
2023-05-26,1.26095953807955,1.3477566903611362,1.0,1.237576470885947,1.228092925264979,0.9511503986388025
2023-05-30,1.2635258336173905,1.3475006741269129,1.0,1.237910911584258,1.2291550275871197,0.960700315989979
2023-05-31,1.2769997780168352,1.3618077987575685,1.0,1.2496518350999657,1.2401914905873122,0.9789567931019393
2023-06-01,1.2696075175776653,1.357353751175035,1.0,1.2448247900422433,1.234873079699495,0.9670769230086191
2023-06-02,1.2850765358159775,1.3693605216461155,1.0,1.2604629659894753,1.2499873235674797,0.9761990442510696
2023-06-05,1.2734965353735743,1.3629991686971537,1.0,1.2530068701376356,1.2440483355330538,0.9646160314765708
2023-06-06,1.2746194602983418,1.360560450494184,1.0,1.2534577438385772,1.243712524226545,0.9714589226574373
2023-06-07,1.2779363577528358,1.3655050163282862,1.0,1.2578271949124291,1.2485878804291997,0.970298319680697
2023-06-08,1.2908890703465667,1.3779112513502274,1.0,1.2700123328082713,1.260134118039776,0.9829549539150437
2023-06-09,1.2923371255186644,1.3785683556996726,1.0,1.2699812919040991,1.2605768866602525,0.9842272882200306
2023-06-12,1.2999993589658136,1.3836846850676827,1.0,1.276512970458523,1.265274638746594,0.994289278053494
2023-06-13,1.3036675182639623,1.38929567928208,1.0,1.2815725093596004,1.2711075557142506,0.9980527246321533
2023-06-14,1.3072225330580944,1.3897285438459155,1.0,1.2880641654656064,1.2739913924955377,1.008181700093291
2023-06-15,1.32161944805633,1.4068837831417667,1.0,1.3032856771223997,1.2890466533496354,1.0175157208038572
2023-06-16,1.3211153270109715,1.404624587838176,1.0,1.30205493955757,1.288128447719926,1.0173903749341395
2023-06-20,1.3067948627379575,1.390279473532723,1.0,1.2880266088554546,1.274892958092088,1.004754302016839
2023-06-21,1.298117409754876,1.3856000492410492,1.0,1.2800781052662573,1.2680913891500145,0.9863407322167521
