,CRM,VZ,WMT,INTC,UNH,MRK,BA,NKE,CVX,AMGN
2018-02-22,0.0557004795760818,0.05000000000000003,0.05000000000000002,0.05687728206960748,0.09511878340333899,0.05000000000000001,0.24999999999999986,0.1935691089771846,0.050000000000000024,0.1487343459737872
2018-02-23,0.05,0.050000000000000065,0.05,0.05000000000000008,0.05,0.05,0.23027488364944837,0.25,0.050000000000000044,0.16972511635055165
2018-02-26,0.08541762840298577,0.0717706353541304,0.06785458160081072,0.08246223953063497,0.08623175993516229,0.06978992211125228,0.12316837533643421,0.25,0.06785458223515915,0.09545027549342874
2018-02-27,0.05000000000000003,0.05000000000000004,0.05000000000000004,0.08019140127791162,0.0605728410748119,0.05,0.24999999999999994,0.25,0.05000000000000003,0.10923575764727635
2018-02-28,0.1164929576034922,0.052905879211673244,0.05,0.08547564396571995,0.08853623206917749,0.05,0.25,0.10920483895194118,0.05,0.14738444819799554
2018-03-01,0.12888105349757403,0.06344348055242911,0.0634434805524291,0.07968326133603655,0.07543732674002095,0.06344348652798543,0.24999999999999917,0.09385587807371919,0.06344348320489915,0.11836854951490723
2018-03-02,0.24999999999999992,0.050000000000000024,0.05,0.07615441536436351,0.05,0.05000000000000002,0.25,0.0814914583012902,0.050000000000000024,0.09235412633434634
2018-03-05,0.24013309383798567,0.05000000000000004,0.05000000000000009,0.07795969675557402,0.050000000000000044,0.05000000000000002,0.24999999999999975,0.07641307255898158,0.05000000000000001,0.10549413684745883
2018-03-06,0.1499999999999997,0.05000000000000015,0.05000000000000008,0.05,0.05000000000000005,0.05000000000000001,0.24999999999999994,0.25,0.05000000000000005,0.05
2018-03-07,0.20143801115156001,0.05,0.05000000000000003,0.05000000000000008,0.05,0.05,0.21844149774919247,0.23012049109924773,0.05,0.05
2018-03-08,0.24999999999999997,0.05000000000000019,0.05000000000000016,0.07612629523779264,0.05,0.050000000000000294,0.21654303224361957,0.15733067251858718,0.05,0.05000000000000014
2018-03-09,0.23290922657004678,0.050000000000000024,0.05,0.1159254418475123,0.05,0.05000000000000006,0.24461553972137287,0.10654979186106807,0.05,0.05
2018-03-12,0.25,0.05,0.050000000000000024,0.13582892153970239,0.05000000000000004,0.05000000000000005,0.25,0.06417107846029742,0.05,0.05000000000000022
2018-03-13,0.25,0.050000000000000024,0.05000000000000018,0.14438853598588433,0.05,0.05000000000000012,0.2160072380182936,0.07246285896091595,0.05000000000000007,0.06714136703490561
2018-03-14,0.24999999999999978,0.05,0.05,0.14868394109910407,0.05000000000000036,0.05,0.20940452553896197,0.05763883212411284,0.05000000000000012,0.08427270123782095
2018-03-15,0.24999999999999994,0.05000000000000008,0.050000000000000044,0.15035255938672495,0.05000000000000006,0.05000000000000006,0.15089265960466344,0.08004528372728703,0.050000000000000065,0.11870949728132449
2018-03-16,0.25,0.05000000000000007,0.05000000000000007,0.16985410330248565,0.05000000000000011,0.05,0.17474346357081552,0.050000000000000024,0.05000000000000003,0.10540243312669875
2018-03-19,0.24999999999999997,0.05,0.05000000000000002,0.204697640297789,0.05000000000000018,0.050000000000000315,0.18212622188227906,0.05000000000000048,0.050000000000000065,0.06317613781993103
2018-03-20,0.25,0.05,0.05000000000000003,0.1983266192549077,0.05,0.05,0.20167338074509253,0.05,0.05000000000000002,0.05000000000000016
2018-03-21,0.25,0.05,0.05,0.1707389980116327,0.05,0.05,0.22926100198836727,0.050000000000000065,0.05,0.050000000000000364
2018-03-22,0.25,0.050000000000000155,0.05,0.16321256665135014,0.05,0.05,0.23678743334865032,0.05,0.05,0.05000000000000064
2018-03-23,0.2499999999999999,0.05,0.05000000000000011,0.16142272464033713,0.05000000000000008,0.05000000000000007,0.23561738944156393,0.05295988591809891,0.05000000000000003,0.05
2018-03-26,0.25,0.05000000000000039,0.050000000000000204,0.237012306346519,0.05,0.05000000000000021,0.1629876936534806,0.05,0.05000000000000014,0.05
2018-03-27,0.25,0.05000000000000016,0.05,0.1745795633126833,0.05000000000000029,0.050000000000000114,0.19317855906809236,0.08224187761922423,0.05,0.05000000000000001
2018-03-28,0.25,0.05000000000000003,0.05,0.15886026228098205,0.05,0.05,0.2411397377190177,0.05000000000000045,0.05,0.05000000000000033
2018-03-29,0.24667268064364473,0.05,0.05000000000000022,0.1544337655607889,0.05,0.05000000000000025,0.22877869439753576,0.0701148593980302,0.05000000000000007,0.05
2018-04-02,0.25,0.05000000000000005,0.05000000000000001,0.12036862650572616,0.05000000000000001,0.05000000000000001,0.24999999999999997,0.07963137349427385,0.05,0.05000000000000001
2018-04-03,0.21454023672305492,0.05,0.05000000000000009,0.17554365626881754,0.05000000000000001,0.050000000000000044,0.22425317097728953,0.08566293603083794,0.05,0.05
2018-04-04,0.25,0.050000000000000246,0.050000000000000135,0.1505399407399245,0.05000000000000031,0.05,0.19834167202543043,0.10111838723464465,0.05,0.05
2018-04-05,0.25,0.05,0.05,0.19834185275748906,0.05000000000000004,0.05,0.18501355035215922,0.06664459689035192,0.05,0.05000000000000013
2018-04-06,0.25,0.05000000000000005,0.05,0.25,0.05,0.05,0.15000000000000008,0.05000000000000021,0.050000000000000024,0.05000000000000009
2018-04-09,0.24999999999999986,0.05000000000000008,0.05000000000000002,0.24999999999999997,0.05000000000000019,0.05,0.10705394180885608,0.09294605819114372,0.05,0.05000000000000015
2018-04-10,0.24999999999999997,0.05000000000000006,0.05,0.24999999999999994,0.05,0.05000000000000013,0.149121330741841,0.05087866925815914,0.0500000000000001,0.05000000000000017
2018-04-11,0.25,0.050000000000000086,0.05,0.25,0.05,0.05,0.07223198092437713,0.1277680190756227,0.050000000000000044,0.05
2018-04-12,0.25,0.050000000000000086,0.05,0.24999999999999986,0.050000000000000204,0.05000000000000005,0.0782943537671749,0.121705646232825,0.05000000000000002,0.05000000000000005
2018-04-13,0.25,0.05,0.05000000000000002,0.24999999999999997,0.05000000000000013,0.05,0.05000000000000048,0.14999999999999877,0.05000000000000006,0.05000000000000026
2018-04-16,0.24999999999999992,0.05000000000000046,0.05,0.25,0.05,0.05,0.05,0.15000000000000074,0.05,0.05
2018-04-17,0.25,0.05,0.05,0.25,0.05,0.05,0.05000000000000012,0.14999999999999966,0.05,0.05000000000000027
2018-04-18,0.24999999999999994,0.05000000000000041,0.05000000000000008,0.24999999999999972,0.05,0.05000000000000015,0.05,0.15000000000000002,0.05000000000000011,0.05000000000000006
2018-04-19,0.25,0.05069780977229697,0.050697810783273636,0.25,0.05069781004346459,0.05069781004346455,0.06454727300057983,0.1312658676818101,0.05069780886272836,0.05069780981238158
2018-04-20,0.25,0.05943130410323854,0.059431304103238575,0.24999999999999997,0.05943129927157107,0.059431299271571016,0.08398088768847219,0.059431299271571036,0.05943130410323856,0.05943130218709894
2018-04-23,0.24999999999999975,0.05417996606820763,0.05417996790965503,0.2499999999999998,0.05417996790965491,0.054179967909654965,0.08166393352735157,0.0932562605988821,0.05417996737631996,0.05417996870027423
2018-04-24,0.25,0.06220441953778352,0.0622044195377836,0.25,0.06220441848674277,0.06220441848674287,0.06220441848674277,0.06456906710638823,0.06220441953778359,0.06220441882003263
2018-04-25,0.25,0.05,0.05000000000000003,0.24999999999999936,0.05000000000000014,0.05000000000000006,0.14999999999999972,0.050000000000000114,0.05000000000000002,0.05
2018-04-26,0.24999999999999997,0.058146143537002724,0.058146143537002655,0.25,0.0581461435370027,0.05814614353700279,0.06739988681835087,0.08372325564743344,0.05814614353700276,0.05814613984920214
2018-04-27,0.25,0.05,0.05,0.25,0.05,0.05,0.05,0.15000000000000022,0.050000000000000114,0.050000000000000155
2018-04-30,0.24999999999999978,0.05,0.05,0.25,0.05,0.050000000000000086,0.05000000000000007,0.1500000000000004,0.05000000000000006,0.050000000000000114
2018-05-01,0.25,0.05000000000000007,0.05000000000000001,0.25,0.06249009164865732,0.05000000000000017,0.05,0.11624702455222916,0.07126288379911334,0.05
2018-05-02,0.25,0.05,0.05,0.25,0.05,0.05,0.05,0.07366757333694209,0.12633242666305772,0.050000000000000336
2018-05-03,0.25,0.05445507273835476,0.05445507164188113,0.24999999999999997,0.05445507252096551,0.054455072520965514,0.05445507252096553,0.054455072520965535,0.11881449279754731,0.05445507273835471
2018-05-04,0.2499999999999999,0.05000000000000001,0.050000000000000065,0.2492389225714092,0.05000000000000035,0.05,0.05000000000000016,0.05000000000000007,0.1507610774285903,0.05
2018-05-07,0.25,0.05,0.05000000000000013,0.17047011725860006,0.08187990319931518,0.05,0.05,0.0794625621858788,0.1681874173562062,0.05
2018-05-08,0.25,0.05,0.050000000000000114,0.22892766191730135,0.05000000000000019,0.05800255709834348,0.05,0.06209720202799544,0.15097257895635935,0.05000000000000042
2018-05-09,0.24999999999999986,0.05000000000000032,0.05000000000000044,0.2298195630882329,0.050000000000000516,0.053778938658776664,0.05000000000000058,0.050000000000000086,0.1664014982529892,0.05
2018-05-10,0.25,0.05,0.05,0.23382321796003336,0.0813857670596441,0.05857915337421516,0.05,0.0637539440952514,0.11245791751085635,0.05000000000000047
2018-05-11,0.24999999999999997,0.05000000000000012,0.05000000000000006,0.24282675524422345,0.0624279606925935,0.08549576791270745,0.050000000000000336,0.050000000000000294,0.10924951615047533,0.05
2018-05-14,0.25,0.05,0.05,0.21344743233326122,0.060141095014459425,0.07927576995917282,0.05,0.05,0.14713570269310652,0.050000000000000086
2018-05-15,0.2390746752192189,0.05,0.05,0.20324279969122386,0.05000000000000001,0.0835832213756043,0.05,0.05000000000000003,0.1740993037139529,0.05
2018-05-16,0.23291926565222115,0.05,0.05000000000000001,0.18314329397234985,0.050000000000000024,0.10761882015778028,0.05,0.05019187640010201,0.17612674381754653,0.05
2018-05-17,0.1491549315852943,0.05,0.05000000000000003,0.1984265790456883,0.0741415296115644,0.07977227747582362,0.05000000000000007,0.05000000000000001,0.24850468228162917,0.05
2018-05-18,0.18483800241376866,0.05000000000000001,0.05,0.18956693952228876,0.07320563857223225,0.07417942731213858,0.05000000000000001,0.05,0.22820999217957172,0.05
2018-05-21,0.1119908179863058,0.05000000000000007,0.05,0.1539587065697754,0.11303929604286309,0.12120736838701351,0.05,0.0607738317910802,0.23902997922296187,0.05
2018-05-22,0.11029741788870184,0.06661782823468165,0.05,0.15271929904085654,0.12112602015954262,0.1320451092210404,0.05,0.06338126139054336,0.20381306406463348,0.05
2018-05-23,0.15280861923751096,0.06430099448477042,0.05,0.1692488811810962,0.09128220274013768,0.13575670445691654,0.05000000000000001,0.05813354063360126,0.17846905726596704,0.05
2018-05-24,0.1366170049856574,0.05,0.05,0.1483747535115383,0.08440092444779443,0.15473958216548672,0.05000000000000006,0.11036937159329367,0.1654983632962295,0.050000000000000044
2018-05-25,0.1655934708530953,0.05,0.050000000000000024,0.170926987481884,0.08633890339736736,0.15674668186049734,0.05,0.0875859201327456,0.13280803627441026,0.05000000000000002
2018-05-29,0.13875089178086591,0.055565071091891315,0.05,0.1624785571546211,0.07675918120414887,0.19481772720467075,0.05,0.09861634060837594,0.12301223095542613,0.05000000000000004
2018-05-30,0.1119792952874418,0.06913492695963339,0.05000000000000006,0.12612885792482362,0.12758724712651642,0.17800099891122154,0.05000000000000001,0.09769604671160814,0.13947262707875507,0.05
2018-05-31,0.08640560777232575,0.05,0.05,0.16997992086988964,0.10679222973113413,0.2034260877956042,0.05,0.10810515498816585,0.12529099884288056,0.05
2018-06-01,0.08218708834655855,0.05,0.050000000000000065,0.16037225066967464,0.10696495178870484,0.2110369250768645,0.05,0.12472045554853121,0.11471832856966627,0.05
2018-06-04,0.09429060947759194,0.05000000000000004,0.05,0.1314218094150415,0.08514926045307553,0.24755127724847734,0.05,0.16246877318887393,0.0791182702169398,0.05
2018-06-05,0.08918632434374021,0.05,0.05000000000000001,0.10685064117502334,0.10661378267472431,0.23562060552905956,0.05,0.16479954363447002,0.09692910264298261,0.05000000000000003
2018-06-06,0.08933035990663762,0.050000000000000024,0.050000000000000086,0.08620323110577824,0.10677093027633784,0.2123901242360777,0.06513271869447969,0.19720951610047427,0.09296311968021448,0.05
2018-06-07,0.05574353771926601,0.05,0.05,0.07653875967119228,0.12147916780821152,0.20535859086937677,0.05,0.17019421875971663,0.1706857251722368,0.05000000000000002
2018-06-08,0.05035205391939522,0.05000000000000001,0.05,0.05,0.18298388179627761,0.22699801506595313,0.05,0.17772401016565897,0.1119420390527152,0.05
2018-06-11,0.05739873393169219,0.05,0.05,0.05,0.1992696852718898,0.20036021933349946,0.073152629452516,0.15547365731766297,0.11434507469273965,0.05000000000000001
2018-06-12,0.08307059773517497,0.05000000000000001,0.05,0.05000000000000002,0.14297135945439837,0.2212624203139363,0.08343797053983114,0.1563517246191359,0.11290592733752346,0.05
2018-06-13,0.05937024055429116,0.05,0.0500000000000001,0.05,0.14257784981566404,0.23553581168844295,0.08909490001271914,0.147412933477687,0.1260082644511956,0.05
2018-06-14,0.080720890449766,0.05000000000000003,0.05,0.06981336409609681,0.12646816360214883,0.20021717969644537,0.10037346483436739,0.1569619465321311,0.11544499078904452,0.05
2018-06-15,0.11316081322016582,0.050000000000000024,0.05000000000000005,0.0512886383623255,0.13775793852873108,0.17581915588330818,0.08113256072801257,0.17952133661408287,0.111319556663374,0.05
2018-06-18,0.12407127981870339,0.05000000000000002,0.05,0.05,0.1381151988445251,0.17108017681273424,0.0631824648532901,0.15525119943698637,0.14829968023376067,0.05000000000000003
2018-06-19,0.14455990466837113,0.05,0.05000000000000001,0.05000000000000002,0.1443998639417163,0.1862146169112346,0.05,0.1307240423606497,0.14410157211802818,0.05000000000000005
2018-06-20,0.18143943425662493,0.05,0.05,0.05,0.14981417325909696,0.1844890207758449,0.05,0.14031863364532532,0.09393873806310803,0.05
2018-06-21,0.17327960471271317,0.06111065217603645,0.05,0.05,0.1661698946581434,0.166094939899811,0.05,0.13725119679252742,0.08935071005510914,0.056743001705659636
2018-06-22,0.15610190494736573,0.09629489949112928,0.05000000000000007,0.05000000000000001,0.16116351378240015,0.15481718037892023,0.05,0.10568866756654795,0.09663002351043234,0.07930381032320416
2018-06-25,0.12727324853588493,0.1001994286703789,0.05,0.050000000000000044,0.1633250386998629,0.2003495323677447,0.05,0.11511890861741024,0.079930503608393,0.06380333950032534
2018-06-26,0.20743266186984705,0.07120312814577133,0.05000000000000002,0.05,0.13474940914428576,0.18064285061393803,0.05,0.0943785574167306,0.08890996675568368,0.07268342605374357
2018-06-27,0.1839200066151039,0.05574741340264135,0.05,0.05,0.14331166370111573,0.1301250309289667,0.05000000000000003,0.10104769712955387,0.14417025225786753,0.091677935964751
2018-06-28,0.15556486152674126,0.11735298892943058,0.05000000000000005,0.05,0.14623012531701635,0.1553316628387644,0.05,0.0854578543571746,0.10262539167448975,0.087437115356383
2018-06-29,0.12381509770073677,0.08653148126469616,0.05000000000000001,0.05,0.09409293021891227,0.14163809633622695,0.05000000000000001,0.20405915632136573,0.10132837119228298,0.09853486696577916
2018-07-02,0.18404627307615945,0.09660282818103953,0.05000000000000002,0.05,0.09273732254155968,0.14270999216793534,0.05000000000000001,0.14831699483802027,0.08805843278720668,0.09752815640807905
2018-07-03,0.17737512707160327,0.10864358468632199,0.05,0.05,0.08231785380204178,0.16395558824254033,0.050000000000000024,0.11209197559537828,0.13058621297520895,0.07502965762690554
2018-07-05,0.19238027150655373,0.10814816383504484,0.05,0.050000000000000065,0.09613166083952282,0.1849481216229227,0.05,0.09609623862904298,0.0804938280057708,0.09180171556114201
2018-07-06,0.18542440341643412,0.11101425086402174,0.05,0.05000000000000002,0.0911596118821332,0.17280172128223611,0.05,0.09472353136210919,0.0893357175819691,0.1055407636110965
2018-07-09,0.13338130342365986,0.1116466939786597,0.05000000000000001,0.05000000000000002,0.09186250369448987,0.08896646613191307,0.05000000000000001,0.25,0.08380986027273538,0.09033317249854218
2018-07-10,0.13122535493934218,0.10354478863125534,0.05,0.05,0.09902105925065874,0.09681917427882743,0.050000000000000024,0.25,0.07671787060149114,0.09267175229842521
2018-07-11,0.16847356164501257,0.10723787716441756,0.05000000000000005,0.05000000000000001,0.10304857274015963,0.09007593547369143,0.05000000000000002,0.24999999999999983,0.05000000000000001,0.08116405297671887
2018-07-12,0.17581367450599378,0.101018509465204,0.05,0.05,0.10023525109311443,0.0878058712970663,0.05,0.25,0.05,0.08512669363862135
2018-07-13,0.1855477715430233,0.10040261644466628,0.05,0.05,0.10262865450861405,0.07922282005814489,0.05,0.25,0.05,0.08219813744555142
2018-07-16,0.1984003925897678,0.0880165901570084,0.05,0.050000000000000065,0.09312901725900984,0.06916987640377933,0.05345433085481853,0.24999999999999986,0.05000000000000002,0.09782979273561616
2018-07-17,0.20332664375205917,0.09284532680781916,0.05000000000000001,0.05,0.059870411849268314,0.07766527007437916,0.06250215123960248,0.24999999999999994,0.05000000000000002,0.10379019627687176
2018-07-18,0.19980935967337835,0.09221904365458555,0.05,0.05,0.07555562231050882,0.0889054835344566,0.05170609936307603,0.25,0.05,0.09180439146399462
2018-07-19,0.18727509279790766,0.08937652422795947,0.05000000000000001,0.05,0.0748489649200027,0.09018088433005424,0.058678970391028505,0.24999999999999983,0.05,0.09963956333304752
2018-07-20,0.20619248559917677,0.08641019491046338,0.05000000000000006,0.05,0.07236289929673828,0.08461800051370198,0.05064593447352665,0.24999999999999975,0.05000000000000005,0.09977048520639306
2018-07-23,0.24536506536383057,0.07116744813120088,0.05,0.05,0.07486720402021835,0.05901037745715327,0.05000000000000001,0.24999999999999997,0.05,0.0995899050275969
2018-07-24,0.24379354991643376,0.05166710401893257,0.050000000000000024,0.05000000000000002,0.0730250216786828,0.062466302620900346,0.0619385957410079,0.24999999999999997,0.050000000000000024,0.10710942602404248
2018-07-25,0.25,0.05,0.05000000000000001,0.05000000000000002,0.07573731832719878,0.08806470910617242,0.05,0.25,0.05,0.08619797256662884
2018-07-26,0.22318299706747724,0.050000000000000024,0.05,0.05000000000000001,0.09268065357082517,0.08823742543969647,0.05,0.24999999999999997,0.05000000000000003,0.09589892392200114
2018-07-27,0.22586115107460422,0.050000000000000024,0.05,0.05000000000000001,0.09073011993067354,0.09317528688880618,0.05000000000000002,0.25,0.05,0.09023344210591613
2018-07-30,0.1398723730585814,0.09681284682877753,0.050000000000000024,0.050000000000000024,0.09300377016006994,0.12819640757991602,0.05,0.25,0.05000000000000002,0.0921146023726551
2018-07-31,0.09641874505058831,0.08024807310703781,0.05000000000000003,0.05000000000000002,0.07717759879837499,0.1454915994692624,0.06107006385598604,0.24837248821898464,0.05000000000000001,0.14122143149976585
2018-08-01,0.10490344645484043,0.11886395103652447,0.050000000000000044,0.05000000000000001,0.1026300029091155,0.16411861627890398,0.06983467963604269,0.15005123004790394,0.050000000000000024,0.1395980736366688
2018-08-02,0.11099812550683583,0.11697028084487292,0.05,0.05000000000000004,0.10307433427181813,0.13749796915595136,0.05,0.18021016697672765,0.05,0.15124912324379414
2018-08-03,0.09880651160441646,0.11693973800040824,0.05,0.05,0.10187639975924727,0.15477762022710956,0.050000000000000024,0.17047383325612508,0.05,0.15712589715269346
2018-08-06,0.09973660565829183,0.12590144977701187,0.05000000000000005,0.05,0.1004772263361343,0.166266382476405,0.05000000000000004,0.16301094859556672,0.05,0.14460738715659027
2018-08-07,0.09294188905838884,0.12462243349046423,0.05000000000000002,0.05,0.10202515112865249,0.17062607042340783,0.05,0.1650042043645086,0.05,0.14478025153457805
2018-08-08,0.09036753558298692,0.15180326700917476,0.05,0.05,0.10612750152184036,0.14181314903790607,0.05000000000000002,0.17349369155265718,0.05000000000000001,0.13639485529543463
2018-08-09,0.09690950747918883,0.1394997943834396,0.05000000000000001,0.05,0.10583598379432535,0.1374976250932635,0.05000000000000002,0.20287980024010613,0.05000000000000002,0.11737728900967669
2018-08-10,0.13537805084426488,0.10462300268389514,0.052455351684233785,0.05000000000000001,0.09447438950471108,0.12015903567998862,0.05,0.2290714433539459,0.050000000000000024,0.11383872624896053
2018-08-13,0.17413700574037874,0.1023346568324092,0.05,0.05,0.07626798189107348,0.14363141374327745,0.05,0.1957912528430975,0.05,0.1078376889497636
2018-08-14,0.16701776369065852,0.11794800860143971,0.05000000000000001,0.05000000000000004,0.10060633236014524,0.13849835033755362,0.05,0.16238644750525244,0.05000000000000001,0.1135430975049504
2018-08-15,0.1549311562390117,0.13651064026348245,0.05,0.05000000000000001,0.08153409666165855,0.15841746091868802,0.05,0.1439621164414933,0.05,0.12464452947566607
2018-08-16,0.13687077732793593,0.1298006709135973,0.10220750358544639,0.05,0.06194172866689852,0.1644957549444614,0.05000000000000002,0.13041316675330608,0.05000000000000003,0.12427039780835432
2018-08-17,0.1372017191015823,0.13765354654395526,0.09952513087094156,0.05,0.05,0.17038992898147928,0.05,0.12564227731167904,0.05000000000000006,0.1295873971903627
2018-08-20,0.12765979949129166,0.12036203017681718,0.0754498827940872,0.05,0.05000000000000001,0.19466345615690506,0.05000000000000001,0.1549895514547563,0.05,0.12687527992614267
2018-08-21,0.15421598690612306,0.12381678549107618,0.10127277228115354,0.05,0.05,0.18443408702642894,0.05000000000000005,0.12812264434755025,0.05,0.10813772394766802
2018-08-22,0.15789531463349119,0.12071008860575444,0.11765672038008991,0.05,0.05,0.16808154212676257,0.050000000000000065,0.1317751318763785,0.05000000000000004,0.10388120237752331
2018-08-23,0.10128774538541513,0.09072083122846308,0.2499999999999994,0.06497746969369989,0.07987870837612981,0.10072549900733554,0.06497747130903107,0.0925563647615191,0.06497746631160944,0.0898984439267976
